주문번호,주문일시,상품명,구매자성별,구매자나이,주문금액,평점,배송지
6516,2025-06-18 23:00:00,무선마우스,남,36,"900,000원",5.0,대구
6517,2025-08-14 02:00:00,기계식키보드,남,46,"85,000원",4.0,대구
6518,2025-03-11 16:00:00,무선마우스,여,49,"1,200,000원",4.0,부산
6519,2025-07-08 20:00:00,무선마우스,남,27,"35,000원",4.0,인천
6520,2025-07-25 04:00:00,노트북,남,56,"300,000원",4.0,부산
6521,2025-09-11 13:00:00,모니터,여,24,"85,000원",2.0,서울
6522,2025-11-19 06:00:00,모니터,여,45,"85,000원",,인천
6523,2025-07-22 16:00:00,헤드셋,여,25,"35,000원",4.0,부산
6524,2025-02-20 21:00:00,스마트폰,여,35,"900,000원",3.0,인천
6525,2025-04-30 04:00:00,스마트폰,여,20,"85,000원",3.0,인천
6526,2025-12-18 04:00:00,모니터,남,28,"150,000원",4.0,인천
6527,2025-05-16 13:00:00,헤드셋,남,40,"35,000원",5.0,대구
6528,2025-06-07 14:00:00,모니터,남,26,"85,000원",5.0,인천
6529,2025-10-17 21:00:00,헤드셋,여,34,"35,000원",,대구
6530,2025-02-01 22:00:00,헤드셋,남,43,"35,000원",5.0,광주
6531,2025-04-22 17:00:00,헤드셋,남,24,"300,000원",4.0,인천
6532,2025-11-18 06:00:00,헤드셋,여,57,"900,000원",4.0,대구
6533,2025-11-08 18:00:00,노트북,여,48,"900,000원",5.0,인천
6534,2025-07-31 22:00:00,노트북,남,30,"300,000원",5.0,서울
6535,2025-11-28 20:00:00,모니터,여,23,"35,000원",5.0,부산
6536,2025-04-22 01:00:00,헤드셋,남,29,"35,000원",5.0,광주
6537,2025-05-27 09:00:00,기계식키보드,여,53,"150,000원",2.0,인천
6538,2025-01-21 15:00:00,헤드셋,남,23,"85,000원",5.0,서울
6539,2025-08-31 14:00:00,기계식키보드,남,29,"35,000원",1.0,부산
6540,2025-03-28 08:00:00,노트북,남,52,"85,000원",3.0,경기
6541,2025-11-21 19:00:00,헤드셋,여,37,"1,200,000원",4.0,광주
6542,2025-12-22 09:00:00,무선마우스,여,31,"85,000원",5.0,광주
6543,2025-06-14 13:00:00,모니터,여,42,"35,000원",3.0,인천
6544,2025-09-09 09:00:00,헤드셋,여,44,"150,000원",4.0,경기
6545,2025-12-14 00:00:00,스마트폰,남,56,"1,200,000원",4.0,부산
6546,2025-04-17 11:00:00,기계식키보드,남,23,"150,000원",3.0,부산
6547,2025-09-23 10:00:00,헤드셋,남,32,"85,000원",,인천
6548,2025-07-03 23:00:00,무선마우스,남,37,"150,000원",5.0,서울
6549,2025-09-06 07:00:00,기계식키보드,여,48,"85,000원",5.0,인천
6550,2025-09-07 17:00:00,무선마우스,여,49,"900,000원",5.0,서울
6551,2025-07-29 05:00:00,모니터,여,57,"85,000원",,대전
6552,2025-05-02 03:00:00,모니터,여,47,"300,000원",5.0,인천
6553,2025-05-02 10:00:00,모니터,남,26,"150,000원",4.0,서울
6554,2025-06-11 06:00:00,노트북,여,43,"35,000원",5.0,대구
6555,2025-07-31 21:00:00,무선마우스,여,29,"900,000원",5.0,서울
6556,2025-09-30 18:00:00,헤드셋,여,56,"1,200,000원",5.0,서울
6557,2025-01-17 11:00:00,스마트폰,남,46,"85,000원",5.0,부산
6558,2025-02-09 02:00:00,스마트폰,남,40,"300,000원",5.0,경기
6559,2025-04-15 14:00:00,모니터,남,55,"900,000원",5.0,인천
6560,2025-07-13 04:00:00,스마트폰,여,48,"150,000원",4.0,부산
6561,2025-03-10 17:00:00,기계식키보드,남,26,"900,000원",,경기
6562,2025-06-03 18:00:00,무선마우스,남,32,"35,000원",2.0,부산
6563,2025-05-24 03:00:00,무선마우스,남,42,"35,000원",,광주
6564,2025-05-14 09:00:00,무선마우스,남,44,"35,000원",5.0,부산
6565,2025-06-24 03:00:00,기계식키보드,남,32,"300,000원",4.0,인천
6566,2025-12-17 05:00:00,헤드셋,남,56,"900,000원",4.0,광주
6567,2025-05-15 21:00:00,노트북,여,49,"900,000원",4.0,대구
6568,2025-06-10 22:00:00,기계식키보드,여,45,"150,000원",5.0,부산
6569,2025-01-03 10:00:00,무선마우스,남,31,"1,200,000원",3.0,인천
6570,2025-07-25 18:00:00,무선마우스,여,20,"35,000원",4.0,서울
6571,2025-05-04 19:00:00,무선마우스,남,37,"1,200,000원",3.0,경기
6572,2025-12-13 10:00:00,헤드셋,여,40,"1,200,000원",4.0,대전
6573,2025-05-20 09:00:00,스마트폰,남,43,"35,000원",4.0,인천
6574,2025-04-14 14:00:00,노트북,여,36,"35,000원",5.0,대구
6575,2025-01-24 09:00:00,기계식키보드,남,28,"150,000원",,대전
6576,2025-06-15 21:00:00,무선마우스,남,59,"300,000원",5.0,인천
6577,2025-09-18 21:00:00,모니터,여,47,"35,000원",5.0,인천
6578,2025-03-14 09:00:00,노트북,남,34,"1,200,000원",5.0,서울
6579,2025-05-29 02:00:00,모니터,여,32,"150,000원",4.0,경기
6580,2025-10-23 15:00:00,노트북,남,47,"900,000원",4.0,대전
6581,2025-12-11 10:00:00,무선마우스,남,36,"150,000원",4.0,광주
6582,2025-01-13 06:00:00,노트북,남,28,"35,000원",3.0,경기
6583,2025-12-09 04:00:00,노트북,남,40,"85,000원",4.0,대구
6584,2025-08-11 02:00:00,무선마우스,여,49,"35,000원",5.0,광주
6585,2025-07-13 23:00:00,헤드셋,여,30,"300,000원",5.0,광주
6586,2025-02-16 05:00:00,모니터,여,49,"150,000원",,경기
6587,2025-06-07 03:00:00,헤드셋,여,55,"35,000원",3.0,서울
6588,2025-12-23 19:00:00,모니터,여,44,"1,200,000원",5.0,대구
6589,2025-09-13 03:00:00,스마트폰,남,26,"1,200,000원",5.0,서울
6590,2025-11-15 15:00:00,모니터,남,39,"150,000원",4.0,서울
6591,2025-02-18 22:00:00,모니터,여,54,"300,000원",4.0,광주
6592,2025-02-18 12:00:00,노트북,남,29,"85,000원",5.0,인천
6593,2025-12-30 00:00:00,스마트폰,여,54,"150,000원",4.0,인천
6594,2025-07-06 02:00:00,무선마우스,남,20,"300,000원",,인천
6595,2025-08-19 18:00:00,무선마우스,여,33,"1,200,000원",4.0,광주
6596,2025-10-24 07:00:00,기계식키보드,남,24,"35,000원",5.0,대전
6597,2025-12-18 10:00:00,스마트폰,남,59,"900,000원",4.0,부산
6598,2025-04-27 16:00:00,노트북,여,57,"35,000원",4.0,서울
6599,2025-07-11 23:00:00,기계식키보드,남,53,"1,200,000원",4.0,경기
6600,2025-10-30 14:00:00,기계식키보드,여,43,"85,000원",5.0,대구
6601,2025-03-06 05:00:00,무선마우스,남,23,"1,200,000원",4.0,부산
6602,2025-04-26 05:00:00,모니터,여,46,"35,000원",5.0,인천
6603,2025-07-07 03:00:00,노트북,남,24,"35,000원",5.0,광주
6604,2025-05-09 11:00:00,스마트폰,여,32,"85,000원",4.0,대전
6605,2025-08-12 04:00:00,기계식키보드,남,59,"85,000원",5.0,부산
6606,2025-03-19 09:00:00,노트북,남,40,"1,200,000원",4.0,광주
6607,2025-02-02 01:00:00,무선마우스,여,56,"35,000원",2.0,부산
6608,2025-03-01 06:00:00,기계식키보드,여,51,"900,000원",5.0,서울
6609,2025-12-25 06:00:00,기계식키보드,여,57,"900,000원",3.0,서울
6610,2025-05-04 20:00:00,헤드셋,여,50,"150,000원",,광주
6611,2025-03-20 00:00:00,무선마우스,남,51,"900,000원",4.0,경기
6612,2025-08-22 07:00:00,헤드셋,남,34,"1,200,000원",5.0,대구
6613,2025-04-05 13:00:00,무선마우스,남,49,"1,200,000원",5.0,대구
6614,2025-08-08 19:00:00,무선마우스,남,26,"150,000원",3.0,인천
6615,2025-07-17 21:00:00,헤드셋,남,57,"300,000원",5.0,경기
6616,2025-10-01 19:00:00,노트북,여,50,"150,000원",4.0,대구
6617,2025-07-31 08:00:00,노트북,여,45,"300,000원",5.0,대전
6618,2025-08-16 15:00:00,노트북,여,55,"300,000원",5.0,부산
6619,2025-11-07 10:00:00,모니터,여,45,"35,000원",3.0,부산
6620,2025-12-17 20:00:00,기계식키보드,여,21,"85,000원",5.0,대구
6621,2025-06-14 23:00:00,노트북,남,28,"900,000원",4.0,부산
6622,2025-02-24 17:00:00,모니터,남,24,"300,000원",5.0,광주
6623,2025-11-23 23:00:00,기계식키보드,여,46,"35,000원",,부산
6624,2025-02-14 14:00:00,노트북,여,31,"150,000원",4.0,광주
6625,2025-05-17 21:00:00,무선마우스,여,54,"150,000원",4.0,인천
6626,2025-05-09 23:00:00,스마트폰,남,48,"300,000원",4.0,부산
6627,2025-01-14 08:00:00,노트북,여,35,"35,000원",5.0,광주
6628,2025-04-07 17:00:00,스마트폰,여,38,"1,200,000원",4.0,대구
6629,2025-01-24 03:00:00,노트북,여,46,"85,000원",5.0,서울
6630,2025-07-25 19:00:00,무선마우스,남,37,"85,000원",4.0,부산
6631,2025-08-15 08:00:00,스마트폰,여,32,"900,000원",4.0,대구
6632,2025-02-27 18:00:00,모니터,남,49,"300,000원",5.0,부산
6633,2025-07-18 11:00:00,무선마우스,여,45,"1,200,000원",4.0,대전
6634,2025-10-13 14:00:00,스마트폰,여,25,"900,000원",2.0,경기
6635,2025-11-15 05:00:00,스마트폰,남,22,"1,200,000원",4.0,광주
6636,2025-07-21 17:00:00,헤드셋,남,42,"85,000원",,인천
6637,2025-06-11 03:00:00,헤드셋,여,31,"35,000원",1.0,대전
6638,2025-06-08 01:00:00,무선마우스,여,34,"300,000원",3.0,서울
6639,2025-11-04 05:00:00,무선마우스,남,20,"1,200,000원",5.0,광주
6640,2025-04-15 17:00:00,무선마우스,남,27,"1,200,000원",,부산
6641,2025-06-08 11:00:00,기계식키보드,여,50,"1,200,000원",5.0,대구
6642,2025-04-07 23:00:00,모니터,남,30,"85,000원",,서울
6643,2025-04-01 05:00:00,노트북,남,36,"300,000원",5.0,부산
6644,2025-05-18 20:00:00,헤드셋,여,46,"35,000원",4.0,경기
6645,2025-09-26 20:00:00,스마트폰,여,50,"35,000원",4.0,대구
6646,2025-12-03 03:00:00,헤드셋,여,46,"1,200,000원",5.0,인천
6647,2025-11-15 10:00:00,노트북,남,33,"35,000원",5.0,부산
6648,2025-09-24 20:00:00,무선마우스,여,42,"900,000원",1.0,대구
6649,2025-02-11 08:00:00,헤드셋,여,24,"35,000원",,대전
6650,2025-08-15 00:00:00,모니터,남,49,"1,200,000원",5.0,부산
6651,2025-07-02 13:00:00,모니터,여,53,"900,000원",5.0,인천
6652,2025-05-13 06:00:00,기계식키보드,남,38,"300,000원",5.0,경기
6653,2025-07-19 06:00:00,헤드셋,남,50,"150,000원",4.0,광주
6654,2025-08-20 16:00:00,무선마우스,여,35,"85,000원",,인천
6655,2025-11-07 20:00:00,스마트폰,여,46,"35,000원",5.0,대전
6656,2025-05-09 06:00:00,기계식키보드,남,45,"900,000원",4.0,인천
6657,2025-05-05 07:00:00,무선마우스,여,58,"150,000원",5.0,인천
6658,2025-10-30 11:00:00,기계식키보드,남,48,"300,000원",4.0,광주
6659,2025-09-10 06:00:00,헤드셋,남,58,"150,000원",5.0,서울
6660,2025-04-16 03:00:00,노트북,여,48,"300,000원",3.0,대구
6661,2025-07-10 21:00:00,헤드셋,여,50,"1,200,000원",5.0,부산
6662,2025-08-22 17:00:00,무선마우스,남,21,"1,200,000원",5.0,광주
6663,2025-03-25 09:00:00,스마트폰,남,25,"85,000원",3.0,경기
6664,2025-02-27 19:00:00,스마트폰,여,28,"85,000원",1.0,부산
6665,2025-10-01 00:00:00,무선마우스,남,34,"300,000원",4.0,서울
6666,2025-02-12 22:00:00,기계식키보드,남,39,"150,000원",5.0,경기
6667,2025-02-20 20:00:00,모니터,남,21,"85,000원",4.0,서울
6668,2025-09-09 11:00:00,무선마우스,여,22,"35,000원",,부산
6669,2025-09-29 19:00:00,헤드셋,남,49,"150,000원",,경기
6670,2025-12-03 10:00:00,스마트폰,남,27,"85,000원",5.0,대전
6671,2025-02-04 18:00:00,노트북,여,59,"150,000원",4.0,광주
6672,2025-03-13 20:00:00,스마트폰,남,40,"35,000원",5.0,부산
6673,2025-10-02 22:00:00,모니터,남,58,"150,000원",5.0,대구
6674,2025-04-11 13:00:00,스마트폰,여,32,"150,000원",2.0,서울
6675,2025-09-07 17:00:00,모니터,여,59,"900,000원",4.0,대구
6676,2025-07-07 10:00:00,무선마우스,여,56,"300,000원",,대전
6677,2025-03-29 17:00:00,스마트폰,여,51,"1,200,000원",4.0,대전
6678,2025-04-18 00:00:00,기계식키보드,여,33,"85,000원",,대구
6679,2025-01-09 17:00:00,헤드셋,남,20,"85,000원",,부산
6680,2025-07-24 15:00:00,기계식키보드,남,46,"85,000원",4.0,대전
6681,2025-04-03 12:00:00,헤드셋,여,43,"300,000원",,부산
6682,2025-01-10 17:00:00,스마트폰,남,41,"150,000원",3.0,인천
6683,2025-02-03 00:00:00,스마트폰,여,33,"35,000원",3.0,인천
6684,2025-05-10 14:00:00,헤드셋,남,27,"35,000원",4.0,경기
6685,2025-04-01 06:00:00,노트북,남,46,"1,200,000원",4.0,부산
6686,2025-12-22 06:00:00,스마트폰,남,22,"1,200,000원",3.0,서울
6687,2025-08-05 09:00:00,노트북,여,52,"1,200,000원",4.0,부산
6688,2025-02-20 14:00:00,노트북,여,40,"35,000원",3.0,부산
6689,2025-07-04 03:00:00,헤드셋,여,51,"150,000원",4.0,광주
6690,2025-11-01 18:00:00,노트북,남,59,"1,200,000원",5.0,대구
6691,2025-12-20 03:00:00,노트북,여,51,"1,200,000원",5.0,대구
6692,2025-01-09 20:00:00,무선마우스,남,43,"35,000원",5.0,대전
6693,2025-03-11 02:00:00,기계식키보드,남,30,"85,000원",3.0,인천
6694,2025-07-29 08:00:00,노트북,여,56,"150,000원",4.0,광주
6695,2025-09-04 13:00:00,기계식키보드,남,40,"1,200,000원",1.0,경기
6696,2025-08-03 05:00:00,노트북,남,37,"150,000원",4.0,경기
6697,2025-03-16 18:00:00,기계식키보드,남,30,"900,000원",5.0,부산
6698,2025-09-07 12:00:00,스마트폰,여,46,"85,000원",5.0,광주
6699,2025-12-12 16:00:00,스마트폰,여,57,"85,000원",2.0,서울
6700,2025-08-21 10:00:00,기계식키보드,여,20,"1,200,000원",2.0,대구
6701,2025-08-20 07:00:00,노트북,남,48,"1,200,000원",4.0,서울
6702,2025-06-10 05:00:00,무선마우스,남,40,"35,000원",5.0,광주
6703,2025-10-15 18:00:00,기계식키보드,여,48,"85,000원",1.0,대구
6704,2025-01-16 18:00:00,모니터,남,28,"900,000원",5.0,광주
6705,2025-05-18 05:00:00,무선마우스,여,26,"900,000원",3.0,광주
6706,2025-05-19 17:00:00,모니터,여,57,"900,000원",,부산
6707,2025-07-20 08:00:00,기계식키보드,여,50,"300,000원",4.0,경기
6708,2025-11-27 17:00:00,노트북,여,46,"35,000원",1.0,광주
6709,2025-01-10 08:00:00,모니터,남,51,"35,000원",5.0,부산
6710,2025-01-31 17:00:00,기계식키보드,남,24,"1,200,000원",4.0,대구
6711,2025-01-10 19:00:00,무선마우스,남,52,"35,000원",5.0,광주
6712,2025-01-30 15:00:00,노트북,여,34,"1,200,000원",5.0,경기
6713,2025-09-07 12:00:00,모니터,남,24,"1,200,000원",5.0,서울
6714,2025-03-20 16:00:00,기계식키보드,여,39,"300,000원",5.0,서울
6715,2025-10-26 21:00:00,노트북,여,57,"35,000원",4.0,인천
6716,2025-02-22 11:00:00,노트북,여,56,"35,000원",5.0,대전
6717,2025-08-07 14:00:00,스마트폰,남,36,"300,000원",2.0,서울
6718,2025-10-30 23:00:00,노트북,여,23,"300,000원",5.0,인천
6719,2025-02-01 04:00:00,기계식키보드,남,40,"35,000원",5.0,경기
6720,2025-05-28 23:00:00,무선마우스,남,53,"35,000원",5.0,부산
6721,2025-09-24 16:00:00,헤드셋,남,59,"1,200,000원",4.0,광주
6722,2025-10-04 19:00:00,스마트폰,남,24,"150,000원",3.0,광주
6723,2025-12-29 13:00:00,기계식키보드,남,23,"85,000원",5.0,대전
6724,2025-03-17 23:00:00,기계식키보드,남,41,"1,200,000원",4.0,부산
6725,2025-10-13 12:00:00,기계식키보드,남,33,"900,000원",4.0,광주
6726,2025-11-21 01:00:00,모니터,남,23,"900,000원",1.0,경기
6727,2025-06-26 08:00:00,모니터,여,27,"150,000원",5.0,광주
6728,2025-09-29 15:00:00,무선마우스,여,22,"85,000원",3.0,대전
6729,2025-03-16 01:00:00,기계식키보드,남,48,"300,000원",,광주
6730,2025-02-20 22:00:00,모니터,남,45,"900,000원",3.0,경기
6731,2025-11-14 22:00:00,모니터,남,49,"300,000원",1.0,대구
6732,2025-03-16 01:00:00,모니터,남,31,"300,000원",4.0,서울
6733,2025-11-09 02:00:00,무선마우스,남,34,"1,200,000원",3.0,서울
6734,2025-07-22 11:00:00,무선마우스,여,21,"300,000원",5.0,서울
6735,2025-12-05 06:00:00,기계식키보드,남,20,"150,000원",4.0,인천
6736,2025-05-05 13:00:00,스마트폰,남,47,"1,200,000원",4.0,서울
6737,2025-12-14 15:00:00,기계식키보드,남,59,"150,000원",,광주
6738,2025-02-25 05:00:00,모니터,여,54,"300,000원",3.0,광주
6739,2025-08-02 15:00:00,헤드셋,여,53,"900,000원",2.0,대구
6740,2025-04-24 10:00:00,모니터,남,23,"85,000원",4.0,부산
6741,2025-07-14 00:00:00,노트북,여,37,"300,000원",4.0,대전
6742,2025-02-25 05:00:00,헤드셋,여,31,"150,000원",5.0,부산
6743,2025-06-22 05:00:00,헤드셋,여,40,"35,000원",,광주
6744,2025-04-30 13:00:00,기계식키보드,여,29,"35,000원",5.0,인천
6745,2025-02-21 18:00:00,모니터,여,40,"900,000원",5.0,대구
6746,2025-12-22 19:00:00,모니터,여,59,"85,000원",,경기
6747,2025-03-18 07:00:00,스마트폰,여,44,"150,000원",5.0,광주
6748,2025-03-07 09:00:00,노트북,여,36,"900,000원",3.0,부산
6749,2025-10-29 22:00:00,기계식키보드,남,25,"1,200,000원",4.0,대전
6750,2025-03-21 22:00:00,무선마우스,남,33,"300,000원",5.0,대구
6751,2025-09-25 08:00:00,기계식키보드,여,56,"1,200,000원",4.0,대전
6752,2025-05-15 16:00:00,헤드셋,여,59,"35,000원",3.0,대전
6753,2025-06-06 14:00:00,기계식키보드,남,59,"300,000원",5.0,경기
6754,2025-09-07 21:00:00,스마트폰,남,37,"1,200,000원",4.0,대전
6755,2025-04-09 03:00:00,기계식키보드,여,49,"35,000원",5.0,인천
6756,2025-03-18 00:00:00,스마트폰,남,28,"85,000원",4.0,광주
6757,2025-10-31 08:00:00,헤드셋,여,33,"1,200,000원",5.0,서울
6758,2025-06-19 04:00:00,스마트폰,남,36,"300,000원",4.0,광주
6759,2025-08-10 20:00:00,모니터,여,53,"1,200,000원",4.0,대구
6760,2025-01-17 20:00:00,무선마우스,남,41,"300,000원",5.0,광주
6761,2025-03-13 17:00:00,헤드셋,여,51,"1,200,000원",5.0,부산
6762,2025-08-10 12:00:00,스마트폰,남,31,"900,000원",5.0,인천
6763,2025-06-10 05:00:00,노트북,남,35,"85,000원",5.0,광주
6764,2025-06-25 10:00:00,헤드셋,여,41,"1,200,000원",5.0,대구
6765,2025-01-03 16:00:00,노트북,여,57,"1,200,000원",3.0,인천
6766,2025-09-23 22:00:00,무선마우스,남,58,"900,000원",3.0,경기
6767,2025-02-10 08:00:00,스마트폰,남,21,"35,000원",4.0,대구
6768,2025-01-16 08:00:00,헤드셋,여,27,"300,000원",4.0,광주
6769,2025-12-18 00:00:00,헤드셋,남,20,"150,000원",,광주
6770,2025-04-04 10:00:00,무선마우스,남,59,"35,000원",5.0,서울
6771,2025-07-28 10:00:00,모니터,남,24,"300,000원",5.0,경기
6772,2025-05-09 11:00:00,노트북,남,55,"1,200,000원",5.0,서울
6773,2025-12-03 09:00:00,헤드셋,남,36,"35,000원",5.0,인천
6774,2025-03-03 05:00:00,기계식키보드,여,49,"1,200,000원",4.0,대전
6775,2025-07-16 21:00:00,노트북,남,34,"35,000원",5.0,서울
6776,2025-06-27 11:00:00,스마트폰,남,39,"35,000원",4.0,경기
6777,2025-05-31 22:00:00,무선마우스,여,55,"150,000원",5.0,경기
6778,2025-02-04 07:00:00,노트북,여,21,"900,000원",5.0,경기
6779,2025-05-23 23:00:00,기계식키보드,여,23,"35,000원",,광주
6780,2025-09-30 00:00:00,기계식키보드,여,43,"1,200,000원",4.0,인천
6781,2025-06-22 23:00:00,무선마우스,여,21,"150,000원",3.0,부산
6782,2025-06-25 13:00:00,무선마우스,남,21,"35,000원",5.0,인천
6783,2025-11-06 04:00:00,노트북,남,20,"900,000원",5.0,경기
6784,2025-02-02 11:00:00,스마트폰,남,32,"1,200,000원",4.0,인천
6785,2025-05-01 12:00:00,모니터,여,25,"150,000원",4.0,대전
6786,2025-08-19 14:00:00,기계식키보드,여,41,"300,000원",4.0,대구
6787,2025-05-18 18:00:00,무선마우스,여,36,"85,000원",4.0,대전
6788,2025-05-01 22:00:00,모니터,남,41,"900,000원",5.0,대전
6789,2025-06-04 22:00:00,모니터,남,25,"300,000원",3.0,대구
6790,2025-01-01 21:00:00,모니터,남,22,"300,000원",5.0,부산
6791,2025-03-04 12:00:00,스마트폰,남,25,"150,000원",4.0,대전
6792,2025-06-01 17:00:00,무선마우스,남,36,"150,000원",3.0,인천
6793,2025-08-06 04:00:00,기계식키보드,남,54,"150,000원",4.0,대전
6794,2025-01-08 23:00:00,무선마우스,여,56,"300,000원",5.0,대전
6795,2025-12-24 19:00:00,노트북,남,54,"85,000원",,광주
6796,2025-10-26 22:00:00,기계식키보드,남,42,"1,200,000원",5.0,대전
6797,2025-08-02 02:00:00,무선마우스,남,27,"150,000원",5.0,인천
6798,2025-07-14 06:00:00,기계식키보드,남,26,"900,000원",3.0,대구
6799,2025-06-30 06:00:00,노트북,남,29,"150,000원",2.0,경기
6800,2025-06-30 15:00:00,헤드셋,여,45,"85,000원",3.0,서울
6801,2025-12-12 01:00:00,기계식키보드,남,29,"150,000원",2.0,경기
6802,2025-12-27 08:00:00,헤드셋,남,38,"85,000원",5.0,부산
6803,2025-08-17 22:00:00,모니터,여,42,"150,000원",4.0,서울
6804,2025-12-22 16:00:00,스마트폰,여,50,"300,000원",1.0,경기
6805,2025-04-23 23:00:00,노트북,남,52,"85,000원",4.0,인천
6806,2025-11-13 11:00:00,기계식키보드,남,21,"1,200,000원",3.0,광주
6807,2025-09-19 09:00:00,노트북,남,47,"150,000원",,대전
